age,name,sex,vowel,stress,word,F1,F2,t
54,SB,F,AY,1,MY,662.4,1315.9,1595.692
54,SB,F,EY,1,DAY,652.4,1964.8,1595.939
54,SB,F,AE,1,AND,692.3,1377.3,1596.434
54,SB,F,AY,1,I'M,728.3,1444,1597.237
54,SB,F,AO,1,NOT,589.2,1052.3,1597.373
54,SB,F,EY,1,SAYING,521.2,2130,1597.579
54,SB,F,IH,0,SAYING,467.5,2400.2,1597.686
54,SB,F,EY,1,THEY,430.2,1977.5,1598.526
54,SB,F,ER,1,WEREN'T,560.9,1585.1,1598.749
54,SB,F,AH,0,WEREN'T,509.7,1645.6,1598.895
54,SB,F,AH,1,BUT,496.1,859.8,1599.429
54,SB,F,AY,1,I,811.3,1356.4,1600.059
54,SB,F,OW,1,DON'T,538.3,1325.4,1600.307
54,SB,F,AH,0,REMEMBER,456.3,1741.9,1600.618
54,SB,F,EH,1,REMEMBER,574.5,1414.4,1600.738
54,SB,F,ER,0,REMEMBER,579.4,1435.6,1600.978
54,SB,F,EH,1,ANY,636.4,2590.5,1601.045
54,SB,F,IY,0,ANY,443.7,2747.8,1601.159
54,SB,F,IH,1,CHILDREN,518.1,1370.4,1601.376
54,SB,F,AH,0,CHILDREN,508.9,1321.3,1601.656
54,SB,F,AO,1,OR,536.3,845.7,1602.819
54,SB,F,IY,0,THE,412.7,2133.5,1603.159
54,SB,F,AA,1,ODD,630.1,1090.9,1603.242
54,SB,F,AH,1,ONE,606.6,933.8,1603.515
54,SB,F,IH,1,REALLY,482.2,2528,1604.709
54,SB,F,IY,0,REALLY,406.8,2137.8,1604.873
54,SB,F,AE,1,BADLY,654.2,1421.4,1604.976
54,SB,F,IY,0,BADLY,408.6,2521.4,1605.196
54,SB,F,AH,0,BEHAVED,492.8,1559.6,1605.262
54,SB,F,EY,1,BEHAVED,548.4,1662.7,1605.478
54,SB,F,OW,1,NO,514.8,1592.8,1606.033
54,SB,F,ER,1,CERTAINLY,518.9,1402.2,1607.434
54,SB,F,AH,0,CERTAINLY,482.6,1466.3,1607.521
54,SB,F,IY,0,CERTAINLY,517.2,2456.8,1607.614
54,SB,F,AA,1,NOT,601.1,1303.4,1607.707
54,SB,F,AA,1,ON,571.3,991.5,1607.78
54,SB,F,AH,0,THE,430,991,1607.89
54,SB,F,EY,1,SCALE,591.4,1478.4,1608.16
54,SB,F,AH,0,ERM,666.2,1714,1612.665
54,SB,F,AY,1,I,620,1312.6,1612.902
54,SB,F,IH,1,THINK,377.8,1175.2,1613.008
54,SB,F,IH,1,ENGLISH,516,2555.1,1613.168
54,SB,F,AE,1,GRAMMAR,714.2,1323.1,1614.128
54,SB,F,ER,0,GRAMMAR,633.6,1376.5,1614.324
54,SB,F,AH,0,AND,554.4,1367,1614.574
54,SB,F,IH,1,ENGLISH,500.6,2812.7,1614.857
54,SB,F,AY,1,WRITING,600.5,1418.6,1615.518
54,SB,F,IH,0,WRITING,486,2533,1615.845
54,SB,F,AH,0,AND,367.5,994.7,1616.438
54,SB,F,AE,1,YEAH,520.9,1518.6,1616.867
54,SB,F,AE,1,YEAH,582.2,2596.3,1619.313
54,SB,F,AH,0,YOU,444,609.4,1619.473
54,SB,F,AH,0,JUST,421.3,1528.4,1619.583
54,SB,F,AE,1,HAD,631.4,1417.8,1619.752
54,SB,F,AH,0,THE,485.2,1339,1619.872
54,SB,F,AH,1,ONE,589.1,916.7,1620.029
54,SB,F,IY,1,TEACHER,364.9,2396,1620.325
54,SB,F,ER,0,TEACHER,464.9,1642.3,1620.572
54,SB,F,AH,0,THIS,454.7,1885.6,1620.722
54,SB,F,AH,0,IS,401.7,1478.8,1620.822
54,SB,F,OW,1,GOING,547.3,1142.6,1620.959
54,SB,F,IH,0,GOING,487.6,1242.1,1621.022
54,SB,F,AE,1,BACK,694,1302,1621.14
54,SB,F,AH,0,TO,626.3,1515.9,1621.292
54,SB,F,AY,1,PRIMARY,674,1293.8,1621.427
54,SB,F,IY,0,PRIMARY,447.5,2663,1621.613
54,SB,F,AE,1,YEAH,662.3,1933.1,1622.59
54,SB,F,AH,0,ERM,696.9,1525.7,1623.511
54,SB,F,AH,0,AND,884.8,1397.8,1626.043
54,SB,F,AY,1,I,651,1365.2,1626.195
54,SB,F,AY,1,I,803.8,1397.4,1626.63
54,SB,F,AY,1,LIKED,797.6,1158.6,1626.783
54,SB,F,AA,1,ART,609.8,1092.8,1627.152
54,SB,F,AH,0,AND,627.3,1345.3,1627.595
54,SB,F,AY,1,I,628.5,1333.1,1627.735
54,SB,F,AY,1,LIKED,673.4,1171.6,1627.843
54,SB,F,AH,0,ERM,538.5,1529,1629.093
54,SB,F,AE,1,MATHS,672.1,1461,1631.559
54,SB,F,AE,1,YEAH,577.2,1657.5,1632.012
54,SB,F,EH,1,WHEN,538,1418.1,1632.235
54,SB,F,AY,1,I,549.1,1452.3,1632.293
54,SB,F,AH,0,WAS,519.2,1241.8,1632.396
54,SB,F,AH,1,YOUNGER,458.8,1193.7,1632.635
54,SB,F,ER,0,YOUNGER,501.1,1449.5,1632.875
54,SB,F,AY,1,I,508.3,1462.2,1632.943
54,SB,F,AY,1,QUITE,650,1278,1633.201
54,SB,F,AY,1,LIKED,578.9,1251.8,1633.371
54,SB,F,AE,1,MATHS,631.2,1252.9,1633.615
54,SB,F,AH,1,BUT,597.3,1153.2,1633.919
54,SB,F,AY,1,I,563.8,1176.8,1634.004
54,SB,F,IH,1,THINK,502,2186.7,1634.096
54,SB,F,AY,1,WRITING,703.2,1301.9,1634.802
54,SB,F,IH,0,WRITING,472.5,2688.2,1635.106
54,SB,F,AH,0,WAS,473.7,1383.8,1635.343
54,SB,F,AY,1,MY,575.2,1366.2,1635.633
54,SB,F,AE,1,YEAH,525.2,1573.5,1637.486
54,SB,F,AE,1,YEAH,492,1108.7,1640.961
54,SB,F,IH,1,REALLY,556.8,1640,1641.296
54,SB,F,IY,0,REALLY,473,1820.1,1641.433
54,SB,F,AH,0,GOOD,566.4,1146.1,1641.603
54,SB,F,AE,1,YEAH,476,2475.8,1641.9
54,SB,F,AY,1,I,655.6,1449.1,1642.12
54,SB,F,AE,1,CAN'T,591.3,1192.6,1642.303
54,SB,F,AH,0,REMEMBER,458.9,1036.5,1642.453
54,SB,F,EH,1,REMEMBER,597,1416.7,1642.553
54,SB,F,ER,0,REMEMBER,581.7,1175.9,1642.693
54,SB,F,AE,1,HAVING,679.4,1135.3,1642.834
54,SB,F,IH,0,HAVING,476.3,2211.5,1642.927
54,SB,F,AH,1,ONE,610.9,926,1643.137
54,SB,F,AH,0,THAT,540.4,1312.2,1643.254
54,SB,F,AY,1,I,620.9,1416.8,1643.295
54,SB,F,IH,1,DIDN'T,467.8,2565.4,1643.434
54,SB,F,AY,1,LIKE,651.3,1234.4,1643.747
54,SB,F,AE,1,YEAH,481.6,2497.1,1644.286
54,SB,F,EY,1,THEY,504.4,1463,1644.803
54,SB,F,ER,0,WERE,485.2,1197.8,1644.866
54,SB,F,AO,1,ALL,445.8,912.6,1644.929
54,SB,F,AY,1,QUITE,593.1,1301.1,1645.423
54,SB,F,AY,1,NICE,558.6,1432.3,1645.605
54,SB,F,AE,1,YEAH,540.6,1516.7,1646.225
54,SB,F,AY,1,QUITE,806.3,1261.5,1647.101
54,SB,F,IH,1,STRICT,506.7,2214.2,1647.57
54,SB,F,EY,1,THEY,400.3,1786.8,1647.875
54,SB,F,UH,1,COULD,444.6,1144.5,1648.004
54,SB,F,IY,0,BE,399.3,2028.2,1648.226
54,SB,F,AY,1,QUITE,600.8,1276,1648.85
54,SB,F,IH,1,STRICT,559.2,2085.3,1649.238
54,SB,F,AH,1,BUT,493.6,962.4,1649.648
54,SB,F,OW,1,Y'KNOW,610.8,1479.1,1650.521
54,SB,F,AY,1,QUITE,575,1288.9,1650.803
54,SB,F,IY,1,NICE,470.7,1755.8,1651.198
54,SB,F,AE,1,YEAH,567.1,1523,1651.562
54,SB,F,AY,1,I,697.2,1355.8,1654.83
54,SB,F,EH,1,WENT,556.1,2537.2,1654.988
54,SB,F,UW,1,TO,448.8,2661.1,1655.437
54,SB,F,IY,0,THE,330,2052.7,1655.837
54,SB,F,OW,1,LOCAL,552.1,1254.6,1656.189
54,SB,F,AH,0,LOCAL,431.6,968.8,1656.4
54,SB,F,AE,1,GRAMMAR,708.3,2510.4,1656.61
54,SB,F,ER,0,GRAMMAR,482.1,1175.9,1656.71
54,SB,F,UW,1,SCHOOL,430.1,902.9,1656.951
54,SB,F,ER,0,FOR,447.6,1322,1657.174
54,SB,F,ER,1,GIRLS,556.5,1177.2,1657.358
54,SB,F,EH,1,THERE,488.2,1421.7,1657.681
54,SB,F,AH,0,WAS,407.7,1330.2,1657.771
54,SB,F,EH,1,SEPARATE,605.5,1347.6,1657.967
54,SB,F,AH,0,SEPARATE,563,1425,1658.267
54,SB,F,AE,1,GRAMMAR,606.2,1350.7,1658.788
54,SB,F,ER,0,GRAMMAR,472.2,1427,1658.918
54,SB,F,UW,1,SCHOOL,446.9,1213.4,1659.16
54,SB,F,ER,0,FOR,401.2,898,1659.398
54,SB,F,OY,1,BOYS,549.4,879.2,1659.534
54,SB,F,AH,0,AND,421.2,678.8,1659.787
54,SB,F,ER,1,GIRLS,532.2,1480.8,1659.974
54,SB,F,AE,1,STAND,637.4,1299.5,1660.374
54,SB,F,AE,1,GRAMMAR,609,1265.7,1660.648
54,SB,F,ER,0,GRAMMAR,528.5,1337.4,1660.868
54,SB,F,AH,0,ERM,610.1,1167.3,1662.291
54,SB,F,AH,0,AND,646.5,1319.7,1662.744
54,SB,F,IH,1,REALLY,546.3,2334.4,1663.074
54,SB,F,IY,0,REALLY,500.9,2540.5,1663.4
54,SB,F,AY,1,I,720.6,1377.9,1665.252
54,SB,F,AE,1,PASSED,721.4,1248.4,1665.458
54,SB,F,AH,0,THE,428.4,667,1665.651
54,SB,F,AH,0,ELEVEN,502.1,1293.9,1665.69
54,SB,F,EH,1,ELEVEN,642.3,1355.4,1665.79
54,SB,F,AH,0,ELEVEN,452.7,941.9,1665.868
54,SB,F,AH,1,PLUS,499.2,1005.2,1666.227
54,SB,F,IY,1,EASIL-,417.5,2488.5,1666.575
54,SB,F,OW,1,Y'KNOW,620.9,1484.7,1667.136
54,SB,F,AH,0,AND,628.7,1226.1,1667.896
54,SB,F,AY,1,I,626.3,1344.7,1668.919
54,SB,F,IY,1,FEEL,474.4,2406.1,1669.102
54,SB,F,AY,1,I,582.1,1185.4,1669.236
54,SB,F,UH,0,COULD'VE,455.5,1090.2,1669.398
54,SB,F,AH,0,COULD'VE,443.2,1075.7,1669.481
54,SB,F,AH,1,DONE,533.5,1302.4,1669.632
54,SB,F,AH,0,A,471.3,1019,1669.758
54,SB,F,AA,1,LOT,697.1,1020.2,1669.868
54,SB,F,EH,1,BETTER,630.9,1248.7,1670.008
54,SB,F,ER,0,BETTER,355.2,1143.4,1670.219
54,SB,F,AH,0,THAN,501.2,1327.4,1670.308
54,SB,F,AY,1,I,528,1414.6,1670.41
54,SB,F,IH,1,DID,531.6,1470.5,1670.595
54,SB,F,AH,1,BUT,587.2,953.4,1670.966
54,SB,F,AY,1,I,676.7,1331.7,1672.219
54,SB,F,AH,0,WAS,435.6,1476.5,1672.448
54,SB,F,AY,1,I,649.3,1402.1,1672.708
54,SB,F,AH,1,DISCOVERED,479.4,1060.3,1673.068
54,SB,F,ER,0,DISCOVERED,404.2,1266.1,1673.179
54,SB,F,OY,1,BOYS,506,894.9,1673.421
54,SB,F,AH,0,AND,459.4,1417.8,1673.739
54,SB,F,EH,1,FRIENDS,666.7,1486.1,1674.132
54,SB,F,AH,0,AND,391.8,697.1,1674.489
54,SB,F,OW,1,Y'KNOW,641.5,1505.3,1675.211
54,SB,F,AH,1,THE,493.1,994.3,1675.866
54,SB,F,AE,1,LAST,614.2,1049.4,1675.983
54,SB,F,IH,1,THING,516.7,1470.5,1676.165
54,SB,F,AY,1,I,466.9,568.1,1676.223
54,SB,F,AO,1,WANTED,483.1,795.5,1676.318
54,SB,F,AH,0,WANTED,502.1,1446.8,1676.445
54,SB,F,AH,0,TO,330.9,1487.2,1676.595
54,SB,F,UW,1,DO,419.9,2292.3,1676.662
54,SB,F,AH,0,WAS,400.8,1055.5,1676.825
54,SB,F,AH,1,STUDY,484.5,1054.2,1677.108
54,SB,F,IY,0,STUDY,426.7,2474.5,1677.269
54,SB,F,IH,1,REALLY,543.5,1445.6,1677.448
54,SB,F,IY,0,REALLY,553,2877.8,1677.615
54,SB,F,AY,1,I,652.7,1238.4,1677.701
54,SB,F,AH,0,JUST,444.2,1252.8,1677.816
54,SB,F,AE,1,HAVE,638,1232.6,1678.226
54,SB,F,AH,0,A,442.4,882.4,1678.326
54,SB,F,UH,1,GOOD,471.5,1199.2,1678.445
54,SB,F,AY,1,TIME,627.6,1404.3,1678.731
54,SB,F,AH,1,BUT,590.6,888.6,1679.386
54,SB,F,AY,1,I,781,1427.1,1679.519
54,SB,F,IH,1,DID,416.2,2702.8,1679.678
54,SB,F,UW,1,DO,470.5,1762.5,1679.892
54,SB,F,IH,1,IT,533.8,2226,1680.032
54,SB,F,AY,1,I,710,1427.8,1680.157
54,SB,F,IH,1,DID,453.3,1899.7,1680.472
54,SB,F,AH,1,STUDY,511.1,1243.7,1680.802
54,SB,F,IY,0,STUDY,444.2,2183.1,1680.965
54,SB,F,AE,1,AND,519.6,1908.8,1681.066
54,SB,F,AY,1,I,694.2,1356.4,1681.355
54,SB,F,UW,1,KNEW,401.8,2353.8,1681.573
54,SB,F,AH,1,WHAT,648.1,1077.5,1681.719
54,SB,F,AY,1,I,717.3,1241.4,1681.778
54,SB,F,AE,1,HAD,700.9,1157.9,1681.909
54,SB,F,AH,0,TO,458.9,930.1,1682.116
54,SB,F,UW,1,DO,477.3,2535.6,1682.313
54,SB,F,AH,1,BUT,635.2,1198.1,1682.613
54,SB,F,AY,1,I,725,1322.5,1682.704
54,SB,F,AH,0,DID,406.8,908.1,1683.358
54,SB,F,AH,0,THE,455.8,1485,1683.491
54,SB,F,AH,0,THE,435,1334.2,1684.01
54,SB,F,EH,1,BARE,637.5,1419.6,1684.14
54,SB,F,IH,1,MINIMUM,486.6,2258.7,1684.367
54,SB,F,AH,0,MINIMUM,460.9,1387.9,1684.471
54,SB,F,AH,0,MINIMUM,528.9,1406.5,1684.577
54,SB,F,OW,1,SO,604.4,1433.3,1685.659
54,SB,F,OW,1,Y'KNOW,551.3,1476.3,1686.192
54,SB,F,AH,1,BUT,640.8,1208.1,1686.418
54,SB,F,AY,1,I,721.5,1346.3,1686.543
54,SB,F,AY,1,I,888,1404,1688.02
54,SB,F,AH,0,ENJOYED,496.6,729.5,1688.111
54,SB,F,OY,1,ENJOYED,541.7,1205.3,1688.567
54,SB,F,AE,1,GRAMMAR,660.9,1267.9,1689.137
54,SB,F,ER,0,GRAMMAR,481.8,1391.3,1689.27
54,SB,F,UW,1,SCHOOL,476.1,1279.6,1689.607
54,SB,F,AH,1,BUT,498,960.5,1690.604
54,SB,F,AA,1,NOT,572.2,1211.1,1690.89
54,SB,F,AH,0,AS,586.4,1130.4,1690.987
54,SB,F,AH,1,MUCH,532.4,1042.3,1691.187
54,SB,F,AH,0,AS,408.2,1075.9,1691.376
54,SB,F,AY,1,PRIMARY,649.9,1287.3,1691.653
54,SB,F,IY,0,PRIMARY,442.5,2254.4,1692.114
54,SB,F,OW,1,Y'KNOW,575.4,1377.1,1692.448
54,SB,F,OW,1,Y'KNOW,491.6,1214,1693.279
54,SB,F,AH,1,SUDDENLY,446.2,957,1693.472
54,SB,F,AH,0,SUDDENLY,442,1012.2,1693.532
54,SB,F,IY,0,SUDDENLY,527.4,1431.8,1693.623
54,SB,F,AH,0,IT,511.9,1513.7,1693.653
54,SB,F,IH,0,BECOMES,403.6,1541.9,1693.765
54,SB,F,AH,1,BECOMES,399.9,852,1693.922
54,SB,F,IH,1,SERIOUS,494.9,2566.4,1694.219
54,SB,F,IY,0,SERIOUS,439.1,2251.1,1694.423
54,SB,F,AH,0,SERIOUS,421.9,1039.9,1694.453
54,SB,F,AH,1,DOESN'T,489.1,1260.1,1694.653
54,SB,F,AH,0,DOESN'T,475.9,711.7,1694.806
54,SB,F,IH,1,IT,522.7,1515.4,1694.883
54,SB,F,AE,1,AND,535.9,2439.1,1694.95
54,SB,F,AH,0,YOU,472.9,1274.2,1695.123
54,SB,F,AE,1,HAVE,471.9,1466,1695.383
54,SB,F,AH,0,TO,411.5,1133.3,1695.552
54,SB,F,AA,1,START,650.2,1259,1695.811
54,SB,F,IH,1,THINKING,505.1,2388.3,1696.014
54,SB,F,IH,0,THINKING,479.3,2447.5,1696.183
54,SB,F,OW,1,OH,513.6,1436.1,1696.25
54,SB,F,AY,1,I'M,493.9,800.1,1696.358
54,SB,F,OW,1,GROWING,526,1118.1,1696.571
54,SB,F,IH,0,GROWING,508.7,1831.3,1696.643
54,SB,F,AH,1,UP,544,1322.5,1696.74
54,SB,F,IH,1,HERE,515.8,2399.5,1696.987
54,SB,F,AH,0,AND,477.9,1478.1,1697.133
54,SB,F,AH,0,IT'S,488.8,1493.2,1697.217
54,SB,F,AO,1,ALL,545.4,1068.7,1697.39
54,SB,F,IH,0,BECOMING,429.1,1100.2,1697.586
54,SB,F,AH,1,BECOMING,502.5,1106.5,1697.72
54,SB,F,IH,0,BECOMING,512.4,2150,1697.884
54,SB,F,AE,1,YEAH,582.6,1477.7,1699.289
54,SB,F,AY,1,I'M,644.8,1407.4,1700.139
54,SB,F,AA,1,NOT,702.2,1089.8,1700.518
54,SB,F,AH,0,A,487.2,1235.5,1700.757
54,SB,F,AH,1,LOVER,444.9,818.2,1700.94
54,SB,F,ER,0,LOVER,424.3,1099.7,1701.098
54,SB,F,AH,0,OF,481.5,1330.7,1701.167
54,SB,F,AH,1,STUDY,485.8,1145.2,1701.484
54,SB,F,IY,0,STUDY,487,2474.5,1701.66
54,SB,F,IH,1,REALLY,505.1,1563.1,1701.978
54,SB,F,IY,0,REALLY,496.7,2458.7,1702.038
54,SB,F,AY,1,I,564.5,1439,1702.128
54,SB,F,AE,1,YEAH,464.5,1617,1702.788
54,SB,F,AH,0,JUST,572.9,1660.7,1703.218
54,SB,F,UW,1,DO,416.4,2614,1703.435
54,SB,F,AH,0,THE,409,1108.2,1703.595
54,SB,F,EH,1,BARE,603,1558.2,1703.708
54,SB,F,IH,1,MINIMUM,468.6,1562.1,1703.911
54,SB,F,AH,0,MINIMUM,459.6,1555.4,1704.021
54,SB,F,AH,0,MINIMUM,432.9,1353.9,1704.154
54,SB,F,AE,1,YEAH,605.5,2907.6,1707.246
54,SB,F,AE,1,YEAH,621,2245.5,1707.446
54,SB,F,AE,1,YEAH,555.1,1640.7,1707.926
54,SB,F,AH,0,IT,541.5,1456.2,1708.125
54,SB,F,AH,0,WAS,482,1452.8,1708.246
54,SB,F,AH,0,IN,487.3,1519.1,1708.503
54,SB,F,AY,1,WHITEFIELD,610.8,1375.9,1708.782
54,SB,F,AE,1,YEAH,509,2667.1,1709.583
54,SB,F,AE,1,YEAH,531.2,1562.5,1710.4
54,SB,F,AA,1,NOT,566.6,1404.9,1714.199
54,SB,F,AH,0,IN,512.2,1790.2,1714.273
54,SB,F,AH,0,THE,447,1579.5,1714.363
54,SB,F,EY,1,SAME,524.1,1872.3,1714.505
54,SB,F,IH,1,YEAR,524.4,2198.3,1714.805
54,SB,F,AO,1,COS,419,1532.4,1715.082
54,SB,F,EH,1,THERE,414.2,1775.4,1716.199
54,SB,F,ER,0,WERE,478.5,1657,1716.346
54,SB,F,AY,1,I,665.4,1472.2,1716.808
54,SB,F,AE,1,HAD,621.8,1300.1,1716.965
54,SB,F,AH,1,ONE,565,926,1717.201
54,SB,F,IH,1,SIBLING,482.9,2448.6,1717.481
54,SB,F,IH,0,SIBLING,471.2,2278.9,1717.661
54,SB,F,AH,0,THAT,526.1,1417.3,1717.798
54,SB,F,EH,1,WENT,537,1416.7,1717.911
54,SB,F,AH,0,TO,461.3,1389.5,1718.079
54,SB,F,AH,0,THE,442.3,1172.1,1718.149
54,SB,F,AE,1,GRAMMAR,568.9,1178.3,1718.262
54,SB,F,ER,0,GRAMMAR,467.2,1099.7,1718.369
54,SB,F,UW,1,SCHOOL,436.1,1011,1718.592
54,SB,F,AH,0,THE,440.3,783.3,1718.779
54,SB,F,AH,1,OTHER,438.6,893.8,1718.869
54,SB,F,ER,0,OTHER,445.4,1365.9,1719.009
54,SB,F,IY,1,THREE,412.9,2194.4,1719.342
54,SB,F,EH,1,WENT,548.8,1473.5,1719.512
54,SB,F,AH,0,TO,497.9,1445.5,1719.876
54,SB,F,IY,0,THE,409.8,2695.5,1720.518
54,SB,F,OW,1,LOCAL,515,1341.2,1720.926
54,SB,F,AH,0,LOCAL,532.4,1099.8,1721.074
54,SB,F,IY,0,COMPREHENSIVE,606.9,1632.6,1721.477
54,SB,F,EH,1,COMPREHENSIVE,518.7,1525.7,1721.547
54,SB,F,IH,0,COMPREHENSIVE,497.6,1539.1,1721.871
54,SB,F,AH,0,YOU,476.3,2040,1722.738
54,SB,F,AH,0,ELEVEN,592.8,1649.7,1723.417
54,SB,F,AH,1,PLUS,537.1,1252.3,1723.787
54,SB,F,OW,1,Y'KNOW,549.1,1237.4,1724.054
54,SB,F,AY,1,LIKE,706.5,1276.6,1724.181
54,SB,F,AH,0,YOU,479.8,1300.5,1724.508
54,SB,F,AE,1,HAVE,579.8,2175.3,1724.595
54,SB,F,UH,1,YOUR,373,1577.7,1724.738
54,SB,F,AE,1,SATS,699.8,1247.1,1724.998
54,SB,F,AH,0,ERM,562.1,1401.3,1726.629
54,SB,F,IH,1,IN,464,2165.2,1727.118
54,SB,F,IH,1,YEAR,435,2104.5,1727.415
54,SB,F,IH,1,SIX,559.3,1998.2,1727.678
54,SB,F,AH,0,IT,742.6,1382.2,1728.758
54,SB,F,AH,0,WAS,456,1444.7,1728.856
54,SB,F,AH,0,AN,419.4,790.4,1728.999
54,SB,F,IH,0,ELE-,471.9,1401.9,1729.059
54,SB,F,AO,1,CALLED,519.6,918.9,1729.385
54,SB,F,AH,0,AN,436.8,1200.9,1729.548
54,SB,F,AH,0,ELEVEN,460,1248.7,1729.609
54,SB,F,EH,1,ELEVEN,689.2,1425.4,1729.718
54,SB,F,AH,0,ELEVEN,495.4,1446.4,1729.818
54,SB,F,AH,1,PLUS,503.2,967.3,1730.088
54,SB,F,OW,1,SO,523.5,1300.3,1730.345
54,SB,F,UH,1,YOU,413.5,1209.2,1730.522
54,SB,F,AY,1,EITHER,678.9,1251.5,1730.607
54,SB,F,ER,0,EITHER,467.4,1416.4,1730.802
54,SB,F,AE,1,PASSED,769.5,1310.6,1730.972
54,SB,F,UH,1,YOUR,439.4,1841.8,1731.188
54,SB,F,AH,0,ELEVEN,436.5,1356.7,1731.249
54,SB,F,EH,1,ELEVEN,623.1,1346.7,1731.309
54,SB,F,AH,0,ELEVEN,460.8,1059.2,1731.389
54,SB,F,AH,1,PLUS,499.9,923.4,1731.579
54,SB,F,ER,0,OR,509.9,1288.7,1731.732
54,SB,F,UW,1,YOU,426.3,2146.2,1731.849
54,SB,F,IH,1,DIDN'T,453.5,2014.4,1731.972
54,SB,F,AH,0,DIDN'T,397.5,811.7,1732.069
54,SB,F,AE,1,AND,522.5,1899.1,1732.272
54,SB,F,IH,1,IF,523.7,2075.2,1732.419
54,SB,F,AH,0,YOU,399.2,552.9,1732.589
54,SB,F,IH,1,DIDN'T,445.8,2051.7,1732.689
54,SB,F,AH,0,DIDN'T,353.8,632.6,1732.778
54,SB,F,UH,1,YOU,430.4,998.3,1732.938
54,SB,F,EH,1,WENT,592.9,1490,1733.036
54,SB,F,AH,0,TO,444.7,1377.4,1733.262
54,SB,F,AH,0,THE,533.4,1398.6,1733.369
54,SB,F,OW,1,LOCAL,544,1276.5,1733.466
54,SB,F,AH,0,LOCAL,583.8,1165.8,1733.669
54,SB,F,IY,0,COMPREHENSIVE,822.8,1586.4,1733.999
54,SB,F,EH,1,COMPREHENSIVE,518.8,1289.1,1734.059
54,SB,F,IH,0,COMPREHENSIVE,476.4,1567.3,1734.278
54,SB,F,UW,1,SCHOOL,393.3,1454,1734.526
54,SB,F,AH,0,AND,362.2,1284.1,1734.619
54,SB,F,AH,0,IF,374.3,685.9,1734.709
54,SB,F,AH,0,YOU,380.1,2072.2,1734.865
54,SB,F,AH,0,TO,475.7,1404.2,1735.512
54,SB,F,AH,0,THE,414.7,1415.1,1735.589
54,SB,F,AE,1,GRAMMAR,677.5,1293.7,1735.729
54,SB,F,ER,0,GRAMMAR,378,1444,1735.849
54,SB,F,UW,1,SCHOOL,458.3,1398.1,1736.062
54,SB,F,OW,1,SO,562.5,1291.8,1737.284
54,SB,F,AE,1,YEAH,530.8,1998.6,1738.068
54,SB,F,AH,0,JUST,453.2,1735.2,1738.341
54,SB,F,IY,1,ME,453.8,2550,1738.557
54,SB,F,AH,0,AND,464.2,1290.4,1738.628
54,SB,F,AH,0,BELINDA,523.4,1397.9,1738.78
54,SB,F,IH,1,BELINDA,540.3,1623.6,1738.871
54,SB,F,AH,0,BELINDA,560.9,1325,1739.111
54,SB,F,EH,1,WENT,500.5,1422.3,1739.466
54,SB,F,AH,0,TO,614.5,1585.1,1739.673
54,SB,F,AH,0,THE,448.1,1482.2,1739.763
54,SB,F,AE,1,GRAMMAR,524.1,1412.6,1739.883
54,SB,F,ER,0,GRAMMAR,505.7,1466.3,1740.012
54,SB,F,UW,1,SCHOOL,445.5,1401.5,1740.269
54,SB,F,IY,1,SHE,446.2,2431.6,1740.639
54,SB,F,AH,0,WAS,447,972.4,1740.733
54,SB,F,UW,1,TWO,422.9,2468.4,1741.003
54,SB,F,IH,1,YEARS,443.5,2666.8,1741.166
54,SB,F,AH,0,ABOVE,408.3,1262,1741.379
54,SB,F,AH,1,ABOVE,483.4,922.3,1741.486
54,SB,F,IY,1,ME,565,1789.9,1741.743
54,SB,F,AH,0,AND,530.1,1472.3,1742.5
54,SB,F,AH,0,WAS,449.2,1026.6,1742.933
54,SB,F,AO,1,MORTALLY,506.2,918.7,1743.226
54,SB,F,AH,0,MORTALLY,544.7,1656.8,1743.433
54,SB,F,IY,0,MORTALLY,448.8,2266.7,1743.497
54,SB,F,EH,0,EMBARRASSED,493.7,2301.7,1743.534
54,SB,F,EH,1,EMBARRASSED,659.8,1419.6,1743.69
54,SB,F,AH,0,EMBARRASSED,457.5,1411.5,1743.843
54,SB,F,AY,1,BY,586.6,1372.2,1744.06
54,SB,F,IY,1,ME,487.5,2092.7,1744.367
54,SB,F,AO,1,COS,447.5,1113.1,1744.764
54,SB,F,AY,1,I,490.7,838.3,1745.144
54,SB,F,IY,1,SHE,360.8,2335,1745.611
54,SB,F,AH,0,WAS,489.8,1503.2,1745.707
54,SB,F,AH,1,THE,482.4,1436.4,1745.921
54,SB,F,EH,1,CLEVEREST,622.4,1384.7,1746.291
54,SB,F,ER,0,CLEVEREST,566.8,1344.1,1746.374
54,SB,F,ER,1,GIRL,531.1,1635.1,1746.646
54,SB,F,IH,1,IN,516.2,1519.5,1746.801
54,SB,F,AH,0,THE,424.7,1461.5,1746.914
54,SB,F,UW,1,SCHOOL,475.1,1378.3,1747.184
54,SB,F,AY,1,I,586.6,1096.5,1747.411
54,SB,F,IH,1,THINK,484.4,1844.4,1747.571
54,SB,F,AH,0,AT,534.2,1597,1747.736
54,SB,F,AH,0,THE,460.1,1315.4,1747.86
54,SB,F,AY,1,TIME,763.3,1384.8,1748.08
54,SB,F,AE,1,AND,571.9,1378.5,1748.273
54,SB,F,AY,1,I,759.7,1422.7,1748.389
54,SB,F,AH,0,WAS,552.6,1355.6,1748.584
